"AppName","type","ResourceGroup","Location","TeamOwner"
"US-N-DPMS-DBO-PRAC010616-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010619-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010619-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010620-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010620-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010622-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010622-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010623-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010623-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010625-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010625-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010626-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010626-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010627-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010627-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010629-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010629-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010630-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010630-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010632-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010632-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010633-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010633-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010634-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010634-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010637-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010637-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010638-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010638-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010641-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010641-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010642-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010642-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010646-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010646-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010647-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010647-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010648-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010648-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010649-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010649-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010651-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010651-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010652-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010652-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010653-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010653-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010654-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010654-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010655-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010655-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010656-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010656-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010657-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010657-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010662-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010662-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010664-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010664-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010665-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010665-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010666-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010666-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010671-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010671-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010672-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010672-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010673-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010673-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010676-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010676-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010677-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010677-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010679-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010679-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010680-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010680-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010681-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010681-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010682-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010682-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010684-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010684-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010686-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010686-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010687-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010687-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010689-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010689-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010691-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010691-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010694-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010694-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010700-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010700-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010705-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010705-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010707-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010707-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010709-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010709-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010710-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010710-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010715-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010715-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010718-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010718-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010720-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010720-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010726-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010726-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010727-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010727-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010728-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010728-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010729-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010729-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010731-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010731-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010733-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010733-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010734-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010734-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010736-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010736-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010737-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010737-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010738-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010738-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010739-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010739-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010742-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010742-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010744-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010744-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010745-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010745-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010746-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010746-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010748-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010748-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010750-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010750-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010751-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010751-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010752-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010752-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010756-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010756-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010758-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010758-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010759-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010759-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010760-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010760-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010763-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010763-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010767-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010767-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010775-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010775-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010779-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010779-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010782-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010782-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010783-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010783-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010784-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010784-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010785-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010785-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010787-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010787-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010789-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010789-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010790-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010790-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010791-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010791-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010792-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010792-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010793-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010793-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010795-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010795-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010797-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010797-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010799-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010799-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010801-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010801-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010803-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010803-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010806-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010806-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010811-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010811-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010812-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010812-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010813-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010813-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010814-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010814-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010815-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010815-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010817-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010817-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010819-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010819-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010821-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010821-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010822-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
"US-N-DPMS-DBO-PRAC010822-004","microsoft.sql/servers/databases","us-n-dpms-rsg-soar-004","northcentralus","Shared"
"US-N-DPMS-DBO-PRAC010823-004","microsoft.sql/servers/databases","us-s-dpms-rsg-soar-004","southcentralus","Shared"
